"index","country_name","country_code","indicator_name","indicator_code","debt"
"1250","Lebanon","LBN","Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)","DT.INT.DPNG.CD","413768000"
"1251","Lebanon","LBN","PPG, bilateral (AMT, current US$)","DT.AMT.BLAT.CD","137130312.1"
"1252","Lebanon","LBN","PPG, bilateral (DIS, current US$)","DT.DIS.BLAT.CD","129913451.7"
"1253","Lebanon","LBN","PPG, bilateral (INT, current US$)","DT.INT.BLAT.CD","16970779.5"
"1254","Lebanon","LBN","PPG, bonds (AMT, current US$)","DT.AMT.PBND.CD","2653766481.1"
"1255","Lebanon","LBN","PPG, bonds (INT, current US$)","DT.INT.PBND.CD","1649553000"
"1256","Lebanon","LBN","PPG, commercial banks (AMT, current US$)","DT.AMT.PCBK.CD","33485786.7"
"1257","Lebanon","LBN","PPG, commercial banks (DIS, current US$)","DT.DIS.PCBK.CD","17404140.4"
"1258","Lebanon","LBN","PPG, commercial banks (INT, current US$)","DT.INT.PCBK.CD","2469762"
"1259","Lebanon","LBN","PPG, multilateral (AMT, current US$)","DT.AMT.MLAT.CD","167638089.7"
"1260","Lebanon","LBN","PPG, multilateral (DIS, current US$)","DT.DIS.MLAT.CD","419104358.2"
"1261","Lebanon","LBN","PPG, multilateral (INT, current US$)","DT.INT.MLAT.CD","49181457.2"
"1262","Lebanon","LBN","PPG, official creditors (AMT, current US$)","DT.AMT.OFFT.CD","304768401.8"
"1263","Lebanon","LBN","PPG, official creditors (DIS, current US$)","DT.DIS.OFFT.CD","549017809.9"
"1264","Lebanon","LBN","PPG, official creditors (INT, current US$)","DT.INT.OFFT.CD","66152236.7"
"1265","Lebanon","LBN","PPG, other private creditors (DIS, current US$)","DT.DIS.PROP.CD","3561921"
"1266","Lebanon","LBN","PPG, private creditors (AMT, current US$)","DT.AMT.PRVT.CD","2687252267.8"
"1267","Lebanon","LBN","PPG, private creditors (DIS, current US$)","DT.DIS.PRVT.CD","20966061.4"
"1268","Lebanon","LBN","PPG, private creditors (INT, current US$)","DT.INT.PRVT.CD","1652022762"
"1269","Lebanon","LBN","Principal repayments on external debt, long-term (AMT, current US$)","DT.AMT.DLXF.CD","9506919669.6"
"1270","Lebanon","LBN","Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)","DT.AMT.DPNG.CD","6514899000"
"1271","Lesotho","LSO","Disbursements on external debt, long-term (DIS, current US$)","DT.DIS.DLXF.CD","80548591.59999998"
"1272","Lesotho","LSO","Interest payments on external debt, long-term (INT, current US$)","DT.INT.DLXF.CD","19145345.9"
"1273","Lesotho","LSO","PPG, bilateral (AMT, current US$)","DT.AMT.BLAT.CD","12806231.5"
"1274","Lesotho","LSO","PPG, bilateral (DIS, current US$)","DT.DIS.BLAT.CD","13239867.2"
"1275","Lesotho","LSO","PPG, commercial banks (AMT, current US$)","DT.AMT.PCBK.CD","157326.4"
"1276","Lesotho","LSO","PPG, commercial banks (INT, current US$)","DT.INT.PCBK.CD","80353.1"
"1277","Lesotho","LSO","PPG, multilateral (AMT, current US$)","DT.AMT.MLAT.CD","32459403.7"
"1278","Lesotho","LSO","PPG, multilateral (DIS, current US$)","DT.DIS.MLAT.CD","67308724.4"
"1279","Lesotho","LSO","PPG, multilateral (INT, current US$)","DT.INT.MLAT.CD","16360151.4"
"1280","Lesotho","LSO","PPG, official creditors (AMT, current US$)","DT.AMT.OFFT.CD","45265635.2"
"1281","Lesotho","LSO","PPG, official creditors (DIS, current US$)","DT.DIS.OFFT.CD","80548591.59999998"
"1282","Lesotho","LSO","PPG, official creditors (INT, current US$)","DT.INT.OFFT.CD","19064992.8"
"1283","Lesotho","LSO","PPG, private creditors (AMT, current US$)","DT.AMT.PRVT.CD","157326.4"
"1284","Lesotho","LSO","PPG, private creditors (INT, current US$)","DT.INT.PRVT.CD","80353.1"
"1285","Lesotho","LSO","Principal repayments on external debt, long-term (AMT, current US$)","DT.AMT.DLXF.CD","45422961.6"
"1286","Liberia","LBR","Disbursements on external debt, long-term (DIS, current US$)","DT.DIS.DLXF.CD","150961031.2"
"1287","Liberia","LBR","Interest payments on external debt, long-term (INT, current US$)","DT.INT.DLXF.CD","9659434"
"1288","Liberia","LBR","Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)","DT.INT.DPNG.CD","903000"
"1289","Liberia","LBR","PPG, bilateral (AMT, current US$)","DT.AMT.BLAT.CD","602095.8"
"1290","Liberia","LBR","PPG, bilateral (DIS, current US$)","DT.DIS.BLAT.CD","33122214.9"
"1291","Liberia","LBR","PPG, bilateral (INT, current US$)","DT.INT.BLAT.CD","2971664.1"
"1292","Liberia","LBR","PPG, multilateral (AMT, current US$)","DT.AMT.MLAT.CD","7383619.4"
"1293","Liberia","LBR","PPG, multilateral (DIS, current US$)","DT.DIS.MLAT.CD","117838816.3"
"1294","Liberia","LBR","PPG, multilateral (INT, current US$)","DT.INT.MLAT.CD","5784769.9"
"1295","Liberia","LBR","PPG, official creditors (AMT, current US$)","DT.AMT.OFFT.CD","7985715.2"
"1296","Liberia","LBR","PPG, official creditors (DIS, current US$)","DT.DIS.OFFT.CD","150961031.2"
"1297","Liberia","LBR","PPG, official creditors (INT, current US$)","DT.INT.OFFT.CD","8756434"
"1298","Liberia","LBR","Principal repayments on external debt, long-term (AMT, current US$)","DT.AMT.DLXF.CD","15621477.1"
"1299","Liberia","LBR","Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)","DT.AMT.DPNG.CD","7635761.9"
"1300","Macedonia, FYR","MKD","Disbursements on external debt, long-term (DIS, current US$)","DT.DIS.DLXF.CD","297334137.6"
"1301","Macedonia, FYR","MKD","Interest payments on external debt, long-term (INT, current US$)","DT.INT.DLXF.CD","220478984.1"
"1302","Macedonia, FYR","MKD","Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)","DT.INT.DPNG.CD","107314000"
"1303","Macedonia, FYR","MKD","PPG, bilateral (AMT, current US$)","DT.AMT.BLAT.CD","70570550.3"
"1304","Macedonia, FYR","MKD","PPG, bilateral (DIS, current US$)","DT.DIS.BLAT.CD","101396578.4"
"1305","Macedonia, FYR","MKD","PPG, bilateral (INT, current US$)","DT.INT.BLAT.CD","14127618.6"
"1306","Macedonia, FYR","MKD","PPG, bonds (AMT, current US$)","DT.AMT.PBND.CD","0"
"1307","Macedonia, FYR","MKD","PPG, bonds (INT, current US$)","DT.INT.PBND.CD","69976756.4"
"1308","Macedonia, FYR","MKD","PPG, commercial banks (AMT, current US$)","DT.AMT.PCBK.CD","47599336.7"
"1309","Macedonia, FYR","MKD","PPG, commercial banks (DIS, current US$)","DT.DIS.PCBK.CD","15758935.3"
"1310","Macedonia, FYR","MKD","PPG, commercial banks (INT, current US$)","DT.INT.PCBK.CD","13087380.5"
"1311","Macedonia, FYR","MKD","PPG, multilateral (AMT, current US$)","DT.AMT.MLAT.CD","185952867.2"
"1312","Macedonia, FYR","MKD","PPG, multilateral (DIS, current US$)","DT.DIS.MLAT.CD","180178623.9"
"1313","Macedonia, FYR","MKD","PPG, multilateral (INT, current US$)","DT.INT.MLAT.CD","15973228.6"
"1314","Macedonia, FYR","MKD","PPG, official creditors (AMT, current US$)","DT.AMT.OFFT.CD","256523417.5"
"1315","Macedonia, FYR","MKD","PPG, official creditors (DIS, current US$)","DT.DIS.OFFT.CD","281575202.3"
"1316","Macedonia, FYR","MKD","PPG, official creditors (INT, current US$)","DT.INT.OFFT.CD","30100847.2"
"1317","Macedonia, FYR","MKD","PPG, other private creditors (AMT, current US$)","DT.AMT.PROP.CD","66332.2"
"1318","Macedonia, FYR","MKD","PPG, other private creditors (INT, current US$)","DT.INT.PROP.CD","0"
"1319","Macedonia, FYR","MKD","PPG, private creditors (AMT, current US$)","DT.AMT.PRVT.CD","47665668.9"
"1320","Macedonia, FYR","MKD","PPG, private creditors (DIS, current US$)","DT.DIS.PRVT.CD","15758935.3"
"1321","Macedonia, FYR","MKD","PPG, private creditors (INT, current US$)","DT.INT.PRVT.CD","83064136.9"
"1322","Macedonia, FYR","MKD","Principal repayments on external debt, long-term (AMT, current US$)","DT.AMT.DLXF.CD","875846538.5"
"1323","Macedonia, FYR","MKD","Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)","DT.AMT.DPNG.CD","571657452.1"
"1324","Madagascar","MDG","Disbursements on external debt, long-term (DIS, current US$)","DT.DIS.DLXF.CD","446922027.4"
"1325","Madagascar","MDG","Interest payments on external debt, long-term (INT, current US$)","DT.INT.DLXF.CD","25558623.1"
"1326","Madagascar","MDG","Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)","DT.INT.DPNG.CD","120000"
"1327","Madagascar","MDG","PPG, bilateral (AMT, current US$)","DT.AMT.BLAT.CD","34102362.9"
"1328","Madagascar","MDG","PPG, bilateral (DIS, current US$)","DT.DIS.BLAT.CD","201529156.1"
"1329","Madagascar","MDG","PPG, bilateral (INT, current US$)","DT.INT.BLAT.CD","3611119.1"
"1330","Madagascar","MDG","PPG, commercial banks (AMT, current US$)","DT.AMT.PCBK.CD","11734526.6"
"1331","Madagascar","MDG","PPG, commercial banks (INT, current US$)","DT.INT.PCBK.CD","3043823.4"
"1332","Madagascar","MDG","PPG, multilateral (AMT, current US$)","DT.AMT.MLAT.CD","60669367.3"
"1333","Madagascar","MDG","PPG, multilateral (DIS, current US$)","DT.DIS.MLAT.CD","240358091.6"
"1334","Madagascar","MDG","PPG, multilateral (INT, current US$)","DT.INT.MLAT.CD","18687622.3"
"1335","Madagascar","MDG","PPG, official creditors (AMT, current US$)","DT.AMT.OFFT.CD","94771730.2"
"1336","Madagascar","MDG","PPG, official creditors (DIS, current US$)","DT.DIS.OFFT.CD","441887247.7"
"1337","Madagascar","MDG","PPG, official creditors (INT, current US$)","DT.INT.OFFT.CD","22298741.4"
"1338","Madagascar","MDG","PPG, other private creditors (AMT, current US$)","DT.AMT.PROP.CD","576061.8"
"1339","Madagascar","MDG","PPG, other private creditors (DIS, current US$)","DT.DIS.PROP.CD","5034779.7"
"1340","Madagascar","MDG","PPG, other private creditors (INT, current US$)","DT.INT.PROP.CD","96058.3"
"1341","Madagascar","MDG","PPG, private creditors (AMT, current US$)","DT.AMT.PRVT.CD","12310588.4"
"1342","Madagascar","MDG","PPG, private creditors (DIS, current US$)","DT.DIS.PRVT.CD","5034779.7"
"1343","Madagascar","MDG","PPG, private creditors (INT, current US$)","DT.INT.PRVT.CD","3139881.7"
"1344","Madagascar","MDG","Principal repayments on external debt, long-term (AMT, current US$)","DT.AMT.DLXF.CD","107783128.8"
"1345","Madagascar","MDG","Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)","DT.AMT.DPNG.CD","700810.2"
"1346","Malawi","MWI","Disbursements on external debt, long-term (DIS, current US$)","DT.DIS.DLXF.CD","132165820.5"
"1347","Malawi","MWI","Interest payments on external debt, long-term (INT, current US$)","DT.INT.DLXF.CD","19391773.5"
"1348","Malawi","MWI","PPG, bilateral (AMT, current US$)","DT.AMT.BLAT.CD","21762541.7"
"1349","Malawi","MWI","PPG, bilateral (DIS, current US$)","DT.DIS.BLAT.CD","26559943.3"
"1350","Malawi","MWI","PPG, bilateral (INT, current US$)","DT.INT.BLAT.CD","7850229.4"
"1351","Malawi","MWI","PPG, multilateral (AMT, current US$)","DT.AMT.MLAT.CD","35659831.4"
"1352","Malawi","MWI","PPG, multilateral (DIS, current US$)","DT.DIS.MLAT.CD","105605877.2"
"1353","Malawi","MWI","PPG, multilateral (INT, current US$)","DT.INT.MLAT.CD","11541544.1"
"1354","Malawi","MWI","PPG, official creditors (AMT, current US$)","DT.AMT.OFFT.CD","57422373.1"
"1355","Malawi","MWI","PPG, official creditors (DIS, current US$)","DT.DIS.OFFT.CD","132165820.5"
"1356","Malawi","MWI","PPG, official creditors (INT, current US$)","DT.INT.OFFT.CD","19391773.5"
"1357","Malawi","MWI","Principal repayments on external debt, long-term (AMT, current US$)","DT.AMT.DLXF.CD","57422373.1"
"1358","Maldives","MDV","Disbursements on external debt, long-term (DIS, current US$)","DT.DIS.DLXF.CD","324159093.3"
"1359","Maldives","MDV","Interest payments on external debt, long-term (INT, current US$)","DT.INT.DLXF.CD","50631355.7"
"1360","Maldives","MDV","Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)","DT.INT.DPNG.CD","8609000"
"1361","Maldives","MDV","PPG, bilateral (AMT, current US$)","DT.AMT.BLAT.CD","48054924.5"
"1362","Maldives","MDV","PPG, bilateral (DIS, current US$)","DT.DIS.BLAT.CD","171056385.2"
"1363","Maldives","MDV","PPG, bilateral (INT, current US$)","DT.INT.BLAT.CD","17789090.5"
"1364","Maldives","MDV","PPG, bonds (AMT, current US$)","DT.AMT.PBND.CD","0"
"1365","Maldives","MDV","PPG, bonds (INT, current US$)","DT.INT.PBND.CD","17500000"
"1366","Maldives","MDV","PPG, commercial banks (AMT, current US$)","DT.AMT.PCBK.CD","13237105.9"
"1367","Maldives","MDV","PPG, commercial banks (INT, current US$)","DT.INT.PCBK.CD","628108.3"
"1368","Maldives","MDV","PPG, multilateral (AMT, current US$)","DT.AMT.MLAT.CD","17896143.5"
"1369","Maldives","MDV","PPG, multilateral (DIS, current US$)","DT.DIS.MLAT.CD","58337708.1"
"1370","Maldives","MDV","PPG, multilateral (INT, current US$)","DT.INT.MLAT.CD","6105156.9"
"1371","Maldives","MDV","PPG, official creditors (AMT, current US$)","DT.AMT.OFFT.CD","65951068"
"1372","Maldives","MDV","PPG, official creditors (DIS, current US$)","DT.DIS.OFFT.CD","229394093.3"
"1373","Maldives","MDV","PPG, official creditors (INT, current US$)","DT.INT.OFFT.CD","23894247.4"
"1374","Maldives","MDV","PPG, private creditors (AMT, current US$)","DT.AMT.PRVT.CD","13237105.9"
"1375","Maldives","MDV","PPG, private creditors (INT, current US$)","DT.INT.PRVT.CD","18128108.3"
"1376","Maldives","MDV","Principal repayments on external debt, long-term (AMT, current US$)","DT.AMT.DLXF.CD","124022584.1"
"1377","Maldives","MDV","Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)","DT.AMT.DPNG.CD","44834410.2"
"1378","Mali","MLI","Disbursements on external debt, long-term (DIS, current US$)","DT.DIS.DLXF.CD","602617562.3"
"1379","Mali","MLI","Interest payments on external debt, long-term (INT, current US$)","DT.INT.DLXF.CD","49454533"
"1380","Mali","MLI","PPG, bilateral (AMT, current US$)","DT.AMT.BLAT.CD","80562273.4"
"1381","Mali","MLI","PPG, bilateral (DIS, current US$)","DT.DIS.BLAT.CD","174563540.6"
"1382","Mali","MLI","PPG, bilateral (INT, current US$)","DT.INT.BLAT.CD","14961901.1"
"1383","Mali","MLI","PPG, commercial banks (AMT, current US$)","DT.AMT.PCBK.CD","68120.2"
"1384","Mali","MLI","PPG, commercial banks (INT, current US$)","DT.INT.PCBK.CD","0"
"1385","Mali","MLI","PPG, multilateral (AMT, current US$)","DT.AMT.MLAT.CD","135472245.9"
"1386","Mali","MLI","PPG, multilateral (DIS, current US$)","DT.DIS.MLAT.CD","428054021.7"
"1387","Mali","MLI","PPG, multilateral (INT, current US$)","DT.INT.MLAT.CD","34492631.9"
"1388","Mali","MLI","PPG, official creditors (AMT, current US$)","DT.AMT.OFFT.CD","216034519.3"
"1389","Mali","MLI","PPG, official creditors (DIS, current US$)","DT.DIS.OFFT.CD","602617562.3"
"1390","Mali","MLI","PPG, official creditors (INT, current US$)","DT.INT.OFFT.CD","49454533"
"1391","Mali","MLI","PPG, private creditors (AMT, current US$)","DT.AMT.PRVT.CD","68120.2"
"1392","Mali","MLI","PPG, private creditors (INT, current US$)","DT.INT.PRVT.CD","0"
"1393","Mali","MLI","Principal repayments on external debt, long-term (AMT, current US$)","DT.AMT.DLXF.CD","216102639.5"
"1394","Mauritania","MRT","Disbursements on external debt, long-term (DIS, current US$)","DT.DIS.DLXF.CD","587173043.9"
"1395","Mauritania","MRT","Interest payments on external debt, long-term (INT, current US$)","DT.INT.DLXF.CD","92943151.5"
"1396","Mauritania","MRT","PPG, bilateral (AMT, current US$)","DT.AMT.BLAT.CD","197041185.1"
"1397","Mauritania","MRT","PPG, bilateral (DIS, current US$)","DT.DIS.BLAT.CD","262893890.2"
"1398","Mauritania","MRT","PPG, bilateral (INT, current US$)","DT.INT.BLAT.CD","39896318.9"
"1399","Mauritania","MRT","PPG, multilateral (AMT, current US$)","DT.AMT.MLAT.CD","184408220.2"
"1400","Mauritania","MRT","PPG, multilateral (DIS, current US$)","DT.DIS.MLAT.CD","324279153.7"
"1401","Mauritania","MRT","PPG, multilateral (INT, current US$)","DT.INT.MLAT.CD","53046832.6"
"1402","Mauritania","MRT","PPG, official creditors (AMT, current US$)","DT.AMT.OFFT.CD","381449405.3"
"1403","Mauritania","MRT","PPG, official creditors (DIS, current US$)","DT.DIS.OFFT.CD","587173043.9"
"1404","Mauritania","MRT","PPG, official creditors (INT, current US$)","DT.INT.OFFT.CD","92943151.5"
"1405","Mauritania","MRT","Principal repayments on external debt, long-term (AMT, current US$)","DT.AMT.DLXF.CD","381449405.3"
"1406","Mauritius","MUS","Disbursements on external debt, long-term (DIS, current US$)","DT.DIS.DLXF.CD","58239434.1"
"1407","Mauritius","MUS","Interest payments on external debt, long-term (INT, current US$)","DT.INT.DLXF.CD","439563477.8"
"1408","Mauritius","MUS","Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)","DT.INT.DPNG.CD","415091000"
"1409","Mauritius","MUS","PPG, bilateral (AMT, current US$)","DT.AMT.BLAT.CD","113174983.3"
"1410","Mauritius","MUS","PPG, bilateral (DIS, current US$)","DT.DIS.BLAT.CD","43276477.1"
"1411","Mauritius","MUS","PPG, bilateral (INT, current US$)","DT.INT.BLAT.CD","13702507.5"
"1412","Mauritius","MUS","PPG, commercial banks (AMT, current US$)","DT.AMT.PCBK.CD","5462211.9"
"1413","Mauritius","MUS","PPG, commercial banks (INT, current US$)","DT.INT.PCBK.CD","170300.6"
"1414","Mauritius","MUS","PPG, multilateral (AMT, current US$)","DT.AMT.MLAT.CD","74568335.5"
"1415","Mauritius","MUS","PPG, multilateral (DIS, current US$)","DT.DIS.MLAT.CD","14962957"
"1416","Mauritius","MUS","PPG, multilateral (INT, current US$)","DT.INT.MLAT.CD","10599669.7"
"1417","Mauritius","MUS","PPG, official creditors (AMT, current US$)","DT.AMT.OFFT.CD","187743318.8"
"1418","Mauritius","MUS","PPG, official creditors (DIS, current US$)","DT.DIS.OFFT.CD","58239434.1"
"1419","Mauritius","MUS","PPG, official creditors (INT, current US$)","DT.INT.OFFT.CD","24302177.2"
"1420","Mauritius","MUS","PPG, private creditors (AMT, current US$)","DT.AMT.PRVT.CD","5462211.9"
"1421","Mauritius","MUS","PPG, private creditors (INT, current US$)","DT.INT.PRVT.CD","170300.6"
"1422","Mauritius","MUS","Principal repayments on external debt, long-term (AMT, current US$)","DT.AMT.DLXF.CD","1757803962.2"
"1423","Mauritius","MUS","Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)","DT.AMT.DPNG.CD","1564598431.5"
"1424","Mexico","MEX","Disbursements on external debt, long-term (DIS, current US$)","DT.DIS.DLXF.CD","647628548.1"
"1425","Mexico","MEX","Interest payments on external debt, long-term (INT, current US$)","DT.INT.DLXF.CD","19267966623.4"
"1426","Mexico","MEX","Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)","DT.INT.DPNG.CD","5466172888.2"
"1427","Mexico","MEX","PPG, bilateral (AMT, current US$)","DT.AMT.BLAT.CD","382457219.1"
"1428","Mexico","MEX","PPG, bilateral (DIS, current US$)","DT.DIS.BLAT.CD","10959800"
"1429","Mexico","MEX","PPG, bilateral (INT, current US$)","DT.INT.BLAT.CD","59839853.4"
"1430","Mexico","MEX","PPG, bonds (AMT, current US$)","DT.AMT.PBND.CD","17109552312.5"
"1431","Mexico","MEX","PPG, bonds (INT, current US$)","DT.INT.PBND.CD","12310714652.8"
"1432","Mexico","MEX","PPG, commercial banks (AMT, current US$)","DT.AMT.PCBK.CD","1462493107.5"
"1433","Mexico","MEX","PPG, commercial banks (INT, current US$)","DT.INT.PCBK.CD","751107387.1"
"1434","Mexico","MEX","PPG, multilateral (AMT, current US$)","DT.AMT.MLAT.CD","864181883.5"
"1435","Mexico","MEX","PPG, multilateral (DIS, current US$)","DT.DIS.MLAT.CD","636668748.1"
"1436","Mexico","MEX","PPG, multilateral (INT, current US$)","DT.INT.MLAT.CD","610319408.9"
"1437","Mexico","MEX","PPG, official creditors (AMT, current US$)","DT.AMT.OFFT.CD","1246639102.6"
"1438","Mexico","MEX","PPG, official creditors (DIS, current US$)","DT.DIS.OFFT.CD","647628548.1"
"1439","Mexico","MEX","PPG, official creditors (INT, current US$)","DT.INT.OFFT.CD","670159262.3"
"1440","Mexico","MEX","PPG, other private creditors (AMT, current US$)","DT.AMT.PROP.CD","60481214.4"
"1441","Mexico","MEX","PPG, other private creditors (INT, current US$)","DT.INT.PROP.CD","69812433"
"1442","Mexico","MEX","PPG, private creditors (AMT, current US$)","DT.AMT.PRVT.CD","18632526634.4"
"1443","Tonga","TON","PPG, multilateral (INT, current US$)","DT.INT.MLAT.CD","944215.2"
"1444","Mexico","MEX","PPG, private creditors (INT, current US$)","DT.INT.PRVT.CD","13131634472.9"
"1445","Mexico","MEX","Principal repayments on external debt, long-term (AMT, current US$)","DT.AMT.DLXF.CD","25218503927"
"1446","Mexico","MEX","Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)","DT.AMT.DPNG.CD","5339338190"
"1447","Mongolia","MNG","PPG, official creditors (AMT, current US$)","DT.AMT.OFFT.CD","128096689.4"
"1448","Moldova","MDA","Disbursements on external debt, long-term (DIS, current US$)","DT.DIS.DLXF.CD","442210632.8"
"1449","Moldova","MDA","Interest payments on external debt, long-term (INT, current US$)","DT.INT.DLXF.CD","130618875.2"
"1450","Moldova","MDA","Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)","DT.INT.DPNG.CD","107393000"
"1451","Moldova","MDA","PPG, bilateral (AMT, current US$)","DT.AMT.BLAT.CD","52456210.6"
"1452","Moldova","MDA","PPG, bilateral (DIS, current US$)","DT.DIS.BLAT.CD","31959827.1"
"1453","Moldova","MDA","PPG, bilateral (INT, current US$)","DT.INT.BLAT.CD","3292727.3"
"1454","Moldova","MDA","PPG, commercial banks (AMT, current US$)","DT.AMT.PCBK.CD","551019.7"
"1455","Moldova","MDA","PPG, commercial banks (INT, current US$)","DT.INT.PCBK.CD","55167.8"
"1456","Moldova","MDA","PPG, multilateral (AMT, current US$)","DT.AMT.MLAT.CD","135842865.5"
"1457","Moldova","MDA","PPG, multilateral (DIS, current US$)","DT.DIS.MLAT.CD","410250805.7"
"1458","Moldova","MDA","PPG, multilateral (INT, current US$)","DT.INT.MLAT.CD","19877980.1"
"1459","Moldova","MDA","PPG, official creditors (AMT, current US$)","DT.AMT.OFFT.CD","188299076.1"
"1460","Moldova","MDA","PPG, official creditors (DIS, current US$)","DT.DIS.OFFT.CD","442210632.8"
"1461","Moldova","MDA","PPG, official creditors (INT, current US$)","DT.INT.OFFT.CD","23170707.4"
"1462","Moldova","MDA","PPG, private creditors (AMT, current US$)","DT.AMT.PRVT.CD","551019.7"
"1463","Moldova","MDA","PPG, private creditors (INT, current US$)","DT.INT.PRVT.CD","55167.8"
"1464","Moldova","MDA","Principal repayments on external debt, long-term (AMT, current US$)","DT.AMT.DLXF.CD","769232867"
"1465","Moldova","MDA","Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)","DT.AMT.DPNG.CD","580382771.2"
"1466","Mongolia","MNG","Disbursements on external debt, long-term (DIS, current US$)","DT.DIS.DLXF.CD","337260763.6"
"1467","Mongolia","MNG","Interest payments on external debt, long-term (INT, current US$)","DT.INT.DLXF.CD","877048982.5"
"1468","Mongolia","MNG","Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)","DT.INT.DPNG.CD","596718000"
"1469","Mongolia","MNG","PPG, bilateral (AMT, current US$)","DT.AMT.BLAT.CD","52159543.5"
"1470","Mongolia","MNG","PPG, bilateral (DIS, current US$)","DT.DIS.BLAT.CD","122040716.9"
"1471","Mongolia","MNG","PPG, bilateral (INT, current US$)","DT.INT.BLAT.CD","23580386.5"
"1472","Mongolia","MNG","PPG, bonds (AMT, current US$)","DT.AMT.PBND.CD","0"
"1473","Mongolia","MNG","PPG, bonds (INT, current US$)","DT.INT.PBND.CD","203124000"
"1474","Mongolia","MNG","PPG, commercial banks (AMT, current US$)","DT.AMT.PCBK.CD","80000000"
"1475","Mongolia","MNG","PPG, commercial banks (DIS, current US$)","DT.DIS.PCBK.CD","1259265"
"1476","Mongolia","MNG","PPG, commercial banks (INT, current US$)","DT.INT.PCBK.CD","17811674.5"
"1477","Mongolia","MNG","PPG, multilateral (AMT, current US$)","DT.AMT.MLAT.CD","75937145.9"
"1478","Mongolia","MNG","PPG, multilateral (DIS, current US$)","DT.DIS.MLAT.CD","213960781.7"
"1479","Mongolia","MNG","PPG, multilateral (INT, current US$)","DT.INT.MLAT.CD","35814921.5"
"1480","Mongolia","MNG","PPG, official creditors (DIS, current US$)","DT.DIS.OFFT.CD","336001498.6"
"1481","Mongolia","MNG","PPG, official creditors (INT, current US$)","DT.INT.OFFT.CD","59395308"
"1482","Mongolia","MNG","PPG, private creditors (AMT, current US$)","DT.AMT.PRVT.CD","80000000"
"1483","Mongolia","MNG","PPG, private creditors (DIS, current US$)","DT.DIS.PRVT.CD","1259265"
"1484","Mongolia","MNG","PPG, private creditors (INT, current US$)","DT.INT.PRVT.CD","220935674.5"
"1485","Mongolia","MNG","Principal repayments on external debt, long-term (AMT, current US$)","DT.AMT.DLXF.CD","3296470965.6"
"1486","Mongolia","MNG","Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)","DT.AMT.DPNG.CD","3088374276.2"
"1487","Montenegro","MNE","Disbursements on external debt, long-term (DIS, current US$)","DT.DIS.DLXF.CD","251048938.5"
"1488","Montenegro","MNE","Interest payments on external debt, long-term (INT, current US$)","DT.INT.DLXF.CD","104386053"
"1489","Montenegro","MNE","Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)","DT.INT.DPNG.CD","3780193.6"
"1490","Montenegro","MNE","PPG, bilateral (AMT, current US$)","DT.AMT.BLAT.CD","127450152.9"
"1491","Montenegro","MNE","PPG, bilateral (DIS, current US$)","DT.DIS.BLAT.CD","159653202.4"
"1492","Montenegro","MNE","PPG, bilateral (INT, current US$)","DT.INT.BLAT.CD","20505157.3"
"1493","Montenegro","MNE","PPG, bonds (AMT, current US$)","DT.AMT.PBND.CD","335804000"
"1494","Montenegro","MNE","PPG, bonds (INT, current US$)","DT.INT.PBND.CD","61972628.2"
"1495","Montenegro","MNE","PPG, commercial banks (AMT, current US$)","DT.AMT.PCBK.CD","81065238.7"
"1496","Montenegro","MNE","PPG, commercial banks (INT, current US$)","DT.INT.PCBK.CD","7085884"
"1497","Montenegro","MNE","PPG, multilateral (AMT, current US$)","DT.AMT.MLAT.CD","77948064.79999998"
"1498","Montenegro","MNE","PPG, multilateral (DIS, current US$)","DT.DIS.MLAT.CD","91395736.1"
"1499","Montenegro","MNE","PPG, multilateral (INT, current US$)","DT.INT.MLAT.CD","10777144.6"
"1500","Montenegro","MNE","PPG, official creditors (AMT, current US$)","DT.AMT.OFFT.CD","205398217.7"
"1501","Montenegro","MNE","PPG, official creditors (DIS, current US$)","DT.DIS.OFFT.CD","251048938.5"
"1502","Montenegro","MNE","PPG, official creditors (INT, current US$)","DT.INT.OFFT.CD","31282301.9"
"1503","Montenegro","MNE","PPG, other private creditors (AMT, current US$)","DT.AMT.PROP.CD","6288038.9"
"1504","Montenegro","MNE","PPG, other private creditors (INT, current US$)","DT.INT.PROP.CD","265045.3"
